1142,Mrs. McKracky
1143,Spike
1144,Dancer
1145,Dancer
1146,Dancer
1147,Dancer
1148,Dancer
1149,Dancer
1150,Dancer
1151,Dancer
1152,Dancer
1153,Dancer
1154,Dancer
1155,Dancer
1156,Dancer
1157,Dancer
1158,Dancer
1159,Lead Dancer
1160,Parent (uncredited)
1161,Parent (uncredited)
1162,Sound Effects Man at Radio Station (uncredited)
1163,Bit Part (uncredited)
1164,Pedestrian (uncredited)
1165,Rockette (uncredited)
1166,Lifeguard Bill (uncredited)
1167,Staff Member (uncredited)
1168,(uncredited)
1169,Actor on Radio (uncredited)
1170,Warbucks Estate Gatekeeper (uncredited)
1171,Dancer (uncredited)
1172,Rockette (uncredited)
1173,Secretary (uncredited)
1174,Orphan (uncredited)
1175,Dancer / Orphan (uncredited)
1176,Blonde Little Girl (uncredited)
1177,Dancer / Orphan (uncredited)
1178,Staff Member (uncredited)
1179,Radio City Usher (uncredited)
1181,Louis Creed
1182,Jud Crandall
1183,Rachel Creed
1184,Victor Pascow
1185,Steve Masterton
1186,Irwin Goldman
1187,Gage Creed
1188,Ellie Creed
1189,Missy Dandridge
1190,Marcy Charlton
1191,Dory Goldman
1192,Zelda
1193,Girl at Infirmary
1194,Candystriper
1195,Priest
1196,Rachel as a Child
1197,Bill Baterman
1198,Timmy Baterman
1200,Zack Morris
1201,A.C. Slater
1202,Samuel 'Screech' Powers
1203,Lisa Turtle
1204,Richard Belding
1205,Nola Darling
1206,Jamie Overstreet
1207,Greer Childs
1208,Mars Blackmon
1209,Opal Gilstrap
1210,Clorinda Bradford
1211,Doctor Jamison
1212,Sonny Darling
1213,Ava
1214,Noble
1215,Keva
1216,Shawn
1217,Toby
1218,Dog 1
1219,Dog 2
1220,Dog 3
1221,Dog 4
1222,Dog 5
1223,Dog 7
1224,Dog 8
1225,Dog 9
1226,Dog 10
1227,Dog 11
1228,Dog 12
1229,Receptionist
1230,Soundman
1231,Soundman
1233,Himself
1234,Singing Child
1235,Eddie's Aunt
1236,Eddie's Uncle
1237,Little Eddie
1238,Thanksgiving Guest
1239,Thanksgiving Guest
1240,Thanksgiving Guest
1241,Card Player #3
1242,Mrs. Butts
1243,Aunt Rose
1244,Uncle Lester
1245,Uncle Gus
1246,Eddie's Cousin
1247,Thanksgiving Guest
1248,Card Player #2
1250,Jade Butterfield
1251,David Axelrod
1252,Ann Butterfield
1253,Hugh Butterfield
1254,Arthur Axelrod
1255,Rose Axelrod
1256,Ingrid
1257,Keith Butterfield
1258,Sammy Butterfield
1259,Patty
1260,Billy
1261,Leonard
1262,Susan
1263,Passerby
1264,Receptionist (uncredited)
1266,Co-Host
1267,Host
1268,Major John D. MacGillis
1269,Pollyanna Esther Cooper MacGillis
1270,Eugene Holowachuk
1271,General Marcus Craig
1272,Alva Bricker
1273,Elizabeth Cooper MacGillis
1274,Robin Cooper MacGillis
